DFF,DFR,Altitude,Draw_D,Drain_D,LS,Lineam_D,MRVBF,MRRTF,LULC,SCA,Prifile_C,Plan_C,TRI,SPI,Slope,TWI,TPI,litho_recl,geomorph_R,grid_code,well_M
24.12754,5.4539,363,1.48225,0.94252,0.24618,0.44048,6.71889,5.72444,2,59.52145,-0.00333,0,1,79.80946,0.01667,7.12937,-2.51351,2,4,4.89,3
24.1415,5.42602,365,1.48045,0.94218,0.65967,0.4408,6.14639,5.46877,2,40.47217,0.00144,0.01476,1.09545,116.66069,0.05266,7.0286,-1.10811,2,4,4.89,3
24.1555,5.39817,366,1.47866,0.94181,0.90067,0.44112,0.83376,4.30239,2,39.52429,-0.00309,-0.01789,1.67332,168.88159,0.0744,6.74001,-0.40541,2,4,4.89,3
24.16952,5.37034,369,1.47686,0.94177,0.95021,0.44142,0.02722,2.96498,2,17.57359,0.0018,0.01813,1.73205,99.2103,0.08314,6.56001,2.32432,2,4,4.89,3
24.18357,5.34253,370,1.47507,0.94195,0.44608,0.44173,6.73533,5.77094,2,11.71573,0.00022,0.08348,1.18322,35.6503,0.03725,7.20162,3.27027,2,4,4.89,3
24.1541,5.46503,363,1.483,0.94396,0.51307,0.43996,6.65862,5.66899,3,73.10675,-0.00244,-0.02385,1,307.15259,0.03725,6.94957,-3.27027,2,4,4.89,3
24.16805,5.43721,364,1.4812,0.94361,1.21052,0.44028,1.49117,0.00373,2,160.4252,-0.00344,-0.04781,2.32379,519.8302,0.08951,6.88368,-2.75676,2,4,4.89,3
24.18203,5.40941,368,1.47941,0.94335,1.38227,0.4406,0.61143,0.11204,2,27.94789,0.00235,0.0195,2.19089,151.15501,0.10502,6.55947,0.97297,2,4,4.89,3
24.19604,5.38164,370,1.47762,0.94333,0.63614,0.44091,6.55462,5.63808,2,14.55844,0.0016,0.0116,1.09545,50.41713,0.05266,6.89131,2.7027,2,4,4.89,3
24.21007,5.35389,371,1.47584,0.94338,0.44541,0.44122,6.73982,5.77166,2,8.7868,0.00488,0.07752,1.73205,33.54102,0.03725,7.20879,3.75676,2,4,4.89,3
24.18067,5.47629,365,1.48374,0.94539,1.2135,0.43944,0.96868,0.00534,2,30.73038,-0.00182,-0.00387,1.89737,237.97685,0.09688,6.6762,-1.54054,2,4,4.89,3
24.1946,5.44853,367,1.48195,0.94504,1.48604,0.43976,0.7182,0.04966,2,61.03923,0.00087,0.00199,2.14476,246.65337,0.11134,6.68534,-0.05405,2,4,4.89,3
24.20857,5.42079,368,1.48016,0.94492,0.71581,0.44008,6.0129,5.45863,2,70.29437,0.00034,-0.06116,1.34164,128.81764,0.06002,7.06859,0.62162,2,4,4.89,3
24.22256,5.39308,370,1.47838,0.9449,0.28753,0.4404,6.76858,5.78626,3,13.59245,0.00083,0.15321,1.09545,22.12455,0.02357,7.65066,2.40541,2,4,4.89,3
24.23658,5.36539,369,1.4766,0.94498,0.95143,0.4407,0.14745,4.37685,2,17.57359,0.00128,-0.00213,1.73205,102.63501,0.08314,6.65101,1.43243,2,4,4.89,3
22.66867,4.91753,369,1.15144,1.32578,0.44541,0.35425,5.44699,5.94002,2,14.55844,0.00222,0.02981,1,33.54102,0.03725,7.50279,1.51351,2,4,0.49,1
22.6398,4.94718,369,1.15233,1.33056,0.44541,0.3543,5.34932,5.9389,2,14.55844,0.002,0.03578,1,33.54102,0.03725,7.51867,1.51351,2,4,0.49,1
22.61095,4.97684,367,1.15322,1.33531,0.45746,0.35435,5.18957,5.93716,2,66.09139,-0.00222,-0.02981,1,73.77589,0.03725,7.68648,-0.54054,2,4,0.49,1
22.58209,5.0065,367,1.15412,1.34086,0.23317,0.35439,5.72887,5.94469,3,80.28563,-0.00111,0,0.44721,26.1356,0.01667,8.01525,-0.54054,2,4,0.49,1
22.55324,5.03616,368,1.15502,1.34788,0.44852,0.35447,4.14113,5.92773,3,14.55844,-0.00022,0.03578,0.7746,43.4921,0.03725,7.63789,0.54054,2,4,0.49,1
22.67686,4.92219,368,1.15287,1.32645,0.54776,0.35366,4.19643,5.92405,2,17.57359,0.00111,0.02357,1.09545,53.52818,0.04711,7.36297,0.54054,2,4,0.49,1
22.64801,4.95182,368,1.15375,1.3312,0.28872,0.3537,5.99417,5.9494,4,19.22264,-0.00056,0.02357,0.63246,26.90006,0.02357,7.87596,0.43243,2,4,0.49,1
22.61916,4.98145,367,1.15463,1.33593,0.23349,0.35375,5.9751,5.94922,3,15.57936,-0.00111,0,0.44721,27.2611,0.01667,8.10512,-0.75676,2,4,0.49,1
22.59032,5.01108,367,1.15552,1.34256,0.2323,0.3538,5.81812,5.94692,3,55.91078,-0.00111,0,0.44721,23.10987,0.01667,8.05487,-0.91892,2,4,0.49,1
22.56148,5.04071,368,1.15641,1.34854,0.44859,0.35385,4.32632,5.93176,3,14.55844,-0.00022,0.03578,0.7746,43.72206,0.03725,7.66464,0,2,4,0.49,1
22.6851,4.92704,367,1.15428,1.32686,0.45823,0.35305,5.86954,5.94753,3,35.14719,0,-0.06667,0.89443,61.36972,0.03332,7.71663,-0.59459,2,4,0.49,1
22.65626,4.95663,368,1.15515,1.33181,0.22981,0.3531,6.10297,5.9522,4,13.59245,0.00111,0.13333,0.7746,15,0.01667,8.30667,0.24324,2,4,0.49,1
22.62742,4.98623,367,1.15603,1.33707,0.23291,0.35314,6.02812,5.95087,4,13.6941,-0.00111,0,0.44721,25.2075,0.01667,7.98969,-0.91892,2,4,0.49,1
22.59858,5.01583,367,1.15691,1.34426,0.68439,0.35319,2.70896,5.91068,3,13.41724,-0.00332,0,1.34164,78.83714,0.04996,7.26342,-1.08108,2,4,0.49,1
22.56975,5.04544,367,1.15779,1.34915,0.23794,0.35323,5.58365,5.94554,2,31.37515,-0.00333,0,1,43.93406,0.01667,7.70697,-1.21622,2,4,0.49,1
22.69337,4.93206,368,1.15568,1.32713,0.44938,0.35243,5.93614,5.94925,2,16.18513,0,0.06667,0.89443,39.35987,0.03332,7.70532,0.18919,2,4,0.49,1
22.66454,4.96162,367,1.15654,1.33241,0.23572,0.35248,6.15136,5.95383,2,26.05425,-0.00111,-0.13333,0.7746,35.34557,0.01667,7.98972,-0.97297,2,4,0.49,1
22.63571,4.99119,367,1.15741,1.33876,0.68947,0.35253,3.0908,5.91708,2,20.92226,-0.00332,0,1.34164,89.7666,0.04996,7.29345,-1.08108,2,4,0.49,1
22.60689,5.02077,370,1.15828,1.34503,0.86556,0.35257,0.00598,5.62395,2,11.71573,0.00198,0.06261,2,71.42461,0.0744,6.89067,1.86486,2,4,0.49,1
22.57806,5.05035,369,1.15916,1.34931,0.69725,0.35261,0.24402,5.84968,2,14.55844,0,0.01849,1.18322,71.70089,0.06002,7.16138,0.62162,2,4,0.49,1
22.70168,4.93726,369,1.15707,1.32739,0.28729,0.35181,6.19904,5.95535,2,14.55844,0.00083,0.05893,0.63246,21.2132,0.02357,8.01106,0.97297,2,4,0.49,1
22.67286,4.96679,368,1.15792,1.33289,0.45096,0.35186,5.72926,5.94697,2,53.40755,0.00044,0.01789,0.7746,51.52634,0.03725,7.68024,-0.24324,2,4,0.49,1
22.64404,4.99633,367,1.15878,1.34033,0.7626,0.3519,2.20871,5.86412,2,31.02418,-0.004,-0.06258,2.04939,288.68353,0.06002,7.5498,-1.27027,2,4,0.49,1
22.61522,5.02587,371,1.15964,1.34522,0.63502,0.35194,1.87475,5.90726,2,8.7868,0.00515,0.07062,2.09762,47.43417,0.05266,7.17272,2.75676,2,4,0.49,1
22.58641,5.05542,370,1.16051,1.34957,0.63618,0.35199,1.03011,5.90322,2,14.55844,0.00127,0.01792,1.09545,50.50483,0.05266,7.2251,1.59459,2,4,0.49,1
17.17536,1.67598,341,1.76386,1.92563,0.03001,0.11202,6.08124,0.64471,2,84.85281,0,0,0,0,0,9.10512,-0.16216,2,5,0.59,1
17.14985,1.65517,341,1.76442,1.92658,0.28801,0.11067,6.09064,0.10366,4,35.14719,0.00028,-0.01179,0.63246,24.03675,0.02357,8.29017,-0.05405,2,5,0.59,1
17.12435,1.63466,340,1.76497,1.92752,0.29567,0.10932,6.11644,0.04423,2,22.90856,-0.00139,-0.03536,0.63246,57.19454,0.02357,8.20702,-1.18919,2,5,0.59,1
17.09887,1.61443,340,1.76554,1.92843,0.4566,0.10795,6.05678,0.0694,2,17.67895,-0.00222,0,0.89443,57.18568,0.03332,7.38057,-1.2973,2,4,0.59,1
17.0734,1.59452,342,1.76611,1.92934,0.87315,0.10656,4.60553,1.87972,2,14.55844,-0.00066,0.03876,1.54919,91.73812,0.0744,6.89362,0.72973,2,4,0.59,1
17.19115,1.65463,341,1.76597,1.92903,0.22981,0.11134,6.07155,0.60842,3,35.14719,0.00111,0,0.44721,15,0.01667,8.46127,-0.08108,2,4,0.59,1
17.16566,1.63355,341,1.76654,1.92999,0.22981,0.11001,6.11448,0.16349,3,35.14719,0.00111,0,0.44721,15,0.01667,8.4714,0.08108,2,5,0.59,1
17.14019,1.61276,340,1.76711,1.93094,0.2983,0.10866,6.11976,0.05755,2,28.26378,-0.00056,-0.07071,0.63246,69.701,0.02357,7.94584,-1.10811,2,5,0.59,1
17.11473,1.59226,340,1.76768,1.93188,0.91008,0.1073,4.79266,0.00029,2,20.08564,-0.00419,-0.0328,2,196.33273,0.0744,6.98559,-1.2973,2,4,0.59,1
17.08928,1.57207,344,1.76826,1.9328,1.05654,0.10592,0.01433,1.62798,2,14.55844,0.00295,0.0286,2.04939,92.2807,0.08951,6.60482,2.78378,2,4,0.59,1
17.20698,1.63355,341,1.76807,1.93247,0.28785,0.11063,6.0375,0.29628,4,30.73038,0.00028,0.0825,0.63246,23.41939,0.02357,7.94704,0,2,4,0.59,1
17.18151,1.6122,341,1.76865,1.93344,0.22981,0.10931,6.11027,0.36043,3,24.85281,0.00111,0,0.44721,15,0.01667,8.4062,0.27027,2,5,0.59,1
17.15607,1.59113,341,1.76923,1.93493,0.28907,0.10797,6.1145,0.26086,3,32.66901,-0.00083,0.03536,0.63246,28.31933,0.02357,7.71999,0.16216,2,5,0.59,1
17.13063,1.57035,342,1.76981,1.93708,0.69803,0.10662,5.74567,1.94908,2,21.9904,0.00068,0.00711,1.34164,74.0283,0.06002,6.9692,0.97297,2,5,0.59,1
17.10521,1.54987,344,1.7704,1.93923,0.69399,0.10525,5.75491,1.9714,2,14.55844,0.00017,0.05263,1.34164,62.10457,0.06002,6.86588,2.97297,2,5,0.59,1
17.22285,1.6122,340,1.77016,1.93807,0.55907,0.1099,5.83684,0.00868,2,105.44156,0,-0.04714,1.09545,91.33563,0.04711,7.30616,-0.83784,2,4,0.59,1
17.19741,1.59113,340,1.77074,1.94019,0.45788,0.10859,5.9532,0.03032,2,49.70563,-0.00022,-0.02385,0.7746,75.27824,0.03725,7.68928,-0.51351,2,4,0.59,1
17.17198,1.56978,341,1.77134,1.94229,0.54811,0.10726,5.86091,0.87965,2,17.57359,0.00083,0.02946,1.09545,54.65662,0.04711,7.25902,0.56757,2,5,0.59,1
17.14657,1.54871,342,1.77193,1.94379,0.63791,0.10592,5.81446,1.96871,2,25.45788,0.00243,0.03795,1.41421,55.14486,0.05266,7.08885,1.40541,2,5,0.59,1
17.12117,1.52794,342,1.77253,1.94467,1.46008,0.10456,0.19821,0.62154,2,24.85281,0.00219,0,2,131.06882,0.09967,6.50444,1.24324,2,4,0.59,1
17.23875,1.59113,339,1.77223,1.94516,0.68523,0.10915,5.78692,0.00034,2,60.74735,-0.00326,-0.02214,1.41421,195.82153,0.05266,7.07501,-1.59459,2,4,0.59,1
17.21333,1.56978,339,1.77283,1.94609,0.2387,0.10784,6.06498,0.00109,2,71.65602,-0.00111,0,0.44721,46.99426,0.01667,7.60785,-1.24324,2,4,0.59,1
17.18793,1.54871,339,1.77343,1.947,0.4618,0.10656,5.99262,0.00491,2,145.63875,-0.00222,0,0.89443,70.70843,0.03332,7.46245,-0.94595,2,4,0.59,1
17.16254,1.52735,339,1.77404,1.94789,0.86558,0.1055,5.50882,0.0143,2,45.04364,-0.00175,0.00951,1.48324,126.58028,0.06861,6.90635,-1,2,4,0.59,1
17.13717,1.50629,338,1.77465,1.94877,1.00229,0.10443,5.56695,0.00031,2,38.25324,-0.00441,-0.03333,1.89737,282.25073,0.06657,6.75162,-2.24324,2,4,0.59,1
12.93449,1.68668,338,1.95504,2.162,0.97296,0.13118,0.81982,0.08469,2,22.16388,-0.00013,-0.01173,1.61245,164.44293,0.08314,7.22579,-0.13514,2,4,1.24,2
12.91175,1.71026,340,1.95842,2.16354,0.81381,0.13234,2.85485,0.93356,2,17.57359,0.00165,0.00786,1.41421,103.74343,0.07059,7.26552,1.10811,2,4,1.24,2
12.88904,1.73404,341,1.96183,2.1649,0.44699,0.13349,6.52886,2.06216,2,13.59245,0.00222,0.06667,1.09545,33.72195,0.03332,7.6345,1.32432,2,4,1.24,2
12.86636,1.75801,340,1.96527,2.16625,0.46128,0.13464,6.57194,2.47251,2,219.79716,-0.00244,-0.02385,1,87.41553,0.03725,7.56064,-0.2973,2,4,1.24,2
12.84371,1.78216,340,1.96874,2.16758,0.03001,0.13578,6.6577,3.2814,2,31.24892,0,0,0.63246,0,0,7.91071,-0.7027,2,4,1.24,2
12.95406,1.70552,336,1.95842,2.16595,0.74375,0.13016,6.09082,0.00093,2,465.31976,-0.00166,-0.0527,1.41421,402.0062,0.05266,7.55967,-2.02703,2,4,1.24,2
12.93136,1.72884,338,1.96179,2.16728,0.72771,0.13132,5.69994,0.00455,2,35.14719,-0.00043,-0.01138,1.34164,167.42989,0.06002,7.4197,-0.67568,2,4,1.24,2
12.90868,1.75237,339,1.96519,2.16859,0.7482,0.13247,5.74363,0.10207,2,80.66866,-0.00077,-0.00569,1.18322,237.30766,0.06002,7.46486,-0.24324,2,4,1.24,2
12.88604,1.77609,340,1.96862,2.16993,0.54965,0.13361,6.47303,0.9795,2,31.24366,0.00221,0,1.09545,59.66597,0.04711,7.39627,0.24324,2,4,1.24,2
12.86343,1.8,341,1.97208,2.17128,0.44737,0.13475,6.6013,2.62195,2,14.55844,-0.00067,0.0477,0.7746,39.79217,0.03725,7.62916,1,2,4,1.24,2
12.97367,1.72467,337,1.96178,2.16973,0.69684,0.12914,6.31166,0.00473,2,316.939,-0.00044,-0.03373,1.09545,234.15517,0.05266,7.78231,-1,2,4,1.24,2
12.951,1.74774,338,1.96514,2.17104,0.23432,0.1303,6.64259,0.04628,2,176.6839,0.00111,0,0.44721,30.20999,0.01667,7.95308,-0.51351,2,4,1.24,2
12.92836,1.77102,338,1.96852,2.17235,0.23726,0.13145,6.64874,0.16893,2,76.60599,-0.00111,0,0.44721,41.25667,0.01667,7.77433,-0.97297,2,4,1.24,2
12.90576,1.79449,338,1.97194,2.17364,0.73813,0.13259,5.91666,0.00056,2,39.82557,-0.00323,-0.0384,1.61245,202.39714,0.06002,7.32721,-1.24324,2,4,1.24,2
12.88317,1.81816,341,1.97539,2.17491,0.86848,0.13373,3.12798,1.35005,2,14.55844,0.0022,0.02981,1.67332,79.174,0.0744,7.02379,1.64865,2,4,1.24,2
12.99333,1.74413,339,1.96511,2.17386,0.44625,0.12812,6.59846,1.53489,2,14.55844,0.00133,0.05367,1,36.21433,0.03725,7.74822,1.05405,2,4,1.24,2
12.97069,1.76695,338,1.96846,2.17518,0.2334,0.12927,6.66318,0.02864,2,155.46513,-0.00111,0,0.44721,26.92914,0.01667,8.13183,-0.43243,2,4,1.24,2
12.94808,1.78997,338,1.97184,2.17647,0.03001,0.13042,6.66916,0.10203,2,94.32282,0,0,0,0,0,10.85985,-0.75676,2,4,1.24,2
12.92551,1.8132,338,1.97524,2.17774,0.23306,0.13157,6.66879,0.3193,2,21.36126,-0.00111,0,0.44721,25.72855,0.01667,7.75191,-0.89189,2,4,1.24,2
12.90296,1.83663,339,1.97868,2.17899,0.70399,0.1327,6.00995,0.50731,2,14.55844,-0.00179,0.01138,1.18322,91.97565,0.06002,7.24361,0,2,4,1.24,2
13.01302,1.76389,339,1.96843,2.178,0.45073,0.12709,6.60607,1.58304,2,49.54578,-0.00022,-0.02385,0.7746,50.77637,0.03725,7.70947,0.83784,2,4,1.24,2
12.99042,1.78645,338,1.97176,2.17931,0.29634,0.12825,6.65968,0.00961,2,71.70379,-0.00139,-0.03536,0.63246,60.32787,0.02357,7.89333,-0.48649,2,4,1.24,2
12.96784,1.80923,338,1.97513,2.1806,0.03001,0.1294,6.67236,0.04554,2,72.13474,0,0,0,0,0,9.17412,-0.7027,2,4,1.24,2
12.9453,1.83221,338,1.97852,2.18188,0.03001,0.13054,6.67375,0.17746,2,50.79679,0,0,0,0,0,8.7417,-0.81081,2,4,1.24,2
12.92279,1.8554,338,1.98195,2.18313,0.23303,0.13168,6.6719,0.33819,2,27.43405,-0.00111,0,0.44721,25.62717,0.01667,7.82672,-1.13514,2,4,1.24,2
6.49561,1.40872,333,3.47381,1.56598,0.45014,0.54147,6.58724,3.95466,5,49.54578,0,0,0.63246,41.17535,0.03332,7.63145,1,3,4,0.44,1
6.4936,1.39556,332,3.47209,1.56243,0.46073,0.54227,6.57799,3.95337,3,84.69296,0.00044,-0.04174,0.7746,85.43855,0.03725,7.67214,0.13514,3,4,0.44,1
6.49173,1.38293,332,3.4703,1.55931,0.65165,0.54306,6.33228,3.92433,3,49.70563,0.00072,-0.0137,1.09545,93.25946,0.05266,7.48033,0.45946,3,4,0.44,1
6.48999,1.37084,333,3.46845,1.55651,0.69258,0.54384,5.74206,3.88523,3,14.55844,0.00306,0.00427,1.48324,57.99053,0.06002,7.16513,1.81081,3,4,0.44,1
6.4884,1.3593,334,3.46654,1.55382,0.03001,0.5446,6.6565,3.95942,3,8.7868,0,0,1.41421,0,0,10.62822,3.32432,3,4,0.44,1
6.52553,1.38196,333,3.46652,1.56782,0.69706,0.54179,4.89858,3.81511,3,14.55844,0.00145,0.03129,1.34164,71.13371,0.06002,7.19324,1.75676,2,4,0.44,1
6.52353,1.36854,331,3.46481,1.56404,0.73453,0.54258,5.15513,3.84008,3,67.77316,-0.00026,-0.01422,1.18322,190.24635,0.06002,7.49838,-0.24324,3,4,0.44,1
6.52167,1.35565,330,3.46304,1.56119,0.92467,0.54335,4.61637,3.75578,3,179.96671,0.00019,-0.01902,1.34164,285.90021,0.06861,7.49533,-1.16216,3,4,0.44,1
6.51995,1.34332,330,3.42381,1.55835,0.90321,0.54412,4.24406,3.65548,3,55.95193,-0.00242,-0.02683,1.67332,176.2283,0.0744,7.29407,-0.91892,3,4,0.44,1
6.51836,1.33154,332,3.42178,1.55549,1.06245,0.54487,0.13732,2.59589,3,17.57359,0.00125,0.02305,1.84391,106.83329,0.08951,6.96811,1.48649,3,4,0.44,1
6.55546,1.35532,331,3.42178,1.56873,0.88306,0.54208,0.74729,3.14365,3,17.57359,-0.00066,0.00894,1.41421,118.8923,0.0744,7.04191,0.72973,2,4,0.44,1
6.55347,1.34164,330,3.41996,1.56517,0.71767,0.54286,4.7988,3.7775,3,30.73038,0,0.01849,1.18322,134.77199,0.06002,7.36108,-0.21622,3,4,0.44,1
6.55162,1.3285,328,3.41809,1.56237,0.33316,0.54363,6.52902,3.93746,3,135.24854,-0.00361,-0.12964,1.41421,281.44891,0.02357,7.67881,-2.24324,3,4,0.44,1
6.5499,1.3159,329,3.41615,1.55954,0.29815,0.54438,6.60181,3.94793,3,240.23386,-0.00056,0.02357,0.63246,69.02329,0.02357,7.6437,-1.24324,3,4,0.44,1
6.54832,1.30388,329,3.41414,1.55632,0.69707,0.54512,6.43552,3.91731,3,24.08762,-0.00332,0,1.34164,106.54241,0.04996,7.34817,-1.18919,3,4,0.44,1
6.58539,1.32883,329,3.41403,1.5696,0.93684,0.54236,4.31936,3.56996,5,35.03415,0,0,1.26491,141.70325,0.06657,7.08632,-0.37838,2,4,0.44,1
6.58341,1.31488,329,3.41224,1.56633,0.68915,0.54313,5.72051,3.86133,5,30.57042,0.00111,0,1,89.11505,0.04996,7.4002,-0.21622,2,4,0.44,1
6.58156,1.30146,329,3.41039,1.56353,0.03001,0.54388,6.56285,3.93722,3,51.18022,0,0,0.63246,0,0,8.69603,-0.21622,2,4,0.44,1
6.57986,1.2886,329,3.40847,1.56066,0.03001,0.54462,6.61549,3.94567,3,42.42641,0,0,0,0,0,10.28212,-0.37838,2,4,0.44,1
6.57828,1.27632,329,3.40649,1.55676,0.23062,0.54536,6.64238,3.94826,3,23.67032,-0.00111,0,0.44721,17.57298,0.01667,8.59131,-0.64865,2,4,0.44,1
6.61532,1.3025,327,3.40627,1.57046,0.47252,0.54262,6.44086,3.90494,5,29.84845,-0.00222,0,0.89443,100.26098,0.03332,7.31318,-1.7027,2,4,0.44,1
6.61335,1.28825,327,3.40451,1.56748,0.47436,0.54337,6.50476,3.91787,3,36.55635,-0.002,-0.03578,1,136.9668,0.03725,7.68223,-1.62162,2,4,0.44,1
6.61151,1.27456,328,3.40268,1.56468,0.5644,0.54411,6.42873,3.9058,3,53.40755,0.00028,-0.00589,0.89443,110.01936,0.04711,7.97498,-0.56757,2,4,0.44,1
6.60981,1.26143,329,3.40078,1.56108,0.44817,0.54485,6.58137,3.9322,3,22.16388,0.00089,0.00596,0.7746,42.36013,0.03725,7.90238,0.2973,2,4,0.44,1
6.60824,1.24888,330,3.39882,1.55715,0.22981,0.54557,6.64792,3.94402,3,11.71573,0.00111,0.13333,0.7746,15,0.01667,8.59118,0.97297,2,4,0.44,1
2.69683,4.51886,330,2.25045,1.76762,0.03001,0.16728,7.62378,4.6637,3,30.48764,0,0,0,0,0,11.28274,-0.21622,2,5,0.74,1
2.67017,4.53982,330,2.24882,1.76668,0.03001,0.16682,7.61498,4.67092,3,72.94084,0,0,0,0,0,11.26882,-0.43243,2,5,0.74,1
2.64358,4.56089,330,2.2472,1.7655,0.23863,0.16637,7.56846,4.65037,3,73.33857,-0.00111,0,0.44721,46.68948,0.01667,7.98322,-0.94595,2,5,0.74,1
2.61706,4.58205,331,2.24559,1.76423,0.4581,0.16591,7.26224,4.54146,3,34.8342,-0.00022,0.03578,0.7746,76.03823,0.03725,7.82836,-0.59459,2,5,0.74,1
2.59062,4.60331,332,2.24399,1.76327,0.56954,0.16546,6.2194,4.39355,4,23.36807,0,0,0.89443,128.50359,0.04711,7.69285,-0.27027,2,5,0.74,1
2.71065,4.54042,330,2.24961,1.76755,0.03001,0.16778,7.62004,4.6452,3,29.00635,0,0,0,0,0,11.28274,-0.08108,2,5,0.74,1
2.68412,4.56128,330,2.24799,1.76662,0.03001,0.16733,7.61903,4.65981,2,31.11795,0,0,0,0,0,11.277,-0.24324,2,5,0.74,1
2.65767,4.58225,330,2.24637,1.76542,0.03001,0.16687,7.60624,4.66435,2,34.35601,0,0,0,0,0,9.01663,-0.64865,2,5,0.74,1
2.63129,4.60331,330,2.24476,1.76416,0.30676,0.16642,7.55044,4.63939,2,91.61726,-0.00139,-0.03536,0.63246,113.32207,0.02357,8.08945,-1.10811,2,5,0.74,1
2.605,4.62448,331,2.24316,1.7632,0.46664,0.16596,7.37244,4.57597,2,211.3345,0,-0.02981,0.7746,107.18688,0.03725,8.11548,-0.7027,2,5,0.74,1
2.72472,4.56207,330,2.24877,1.76748,0.03001,0.16829,7.61456,4.62377,3,30.94874,0,0,0,0,0,11.27119,-0.18919,2,5,0.74,1
2.69833,4.58284,330,2.24715,1.76655,0.03001,0.16783,7.61564,4.64132,2,30.15108,0,0,0,0,0,11.27119,-0.32432,2,5,0.74,1
2.67202,4.6037,330,2.24554,1.76533,0.03001,0.16738,7.61335,4.6553,2,29.19041,0,0,0,0,0,11.25109,-0.59459,2,5,0.74,1
2.64579,4.62467,330,2.24393,1.76409,0.2404,0.16692,7.59271,4.65436,2,26.62019,-0.00111,0,0.44721,53.97657,0.01667,8.265,-0.94595,2,5,0.74,1
2.61964,4.64574,331,2.24234,1.76313,0.65919,0.16646,7.43526,4.58101,2,24.85281,-0.00127,-0.01792,1.09545,115.17515,0.05266,7.97712,-0.37838,2,4,0.74,1
2.73905,4.58382,330,2.24793,1.76741,0.23409,0.1688,7.59643,4.58845,2,30.2093,-0.00111,0,0.44721,29.39521,0.01667,8.35173,-0.45946,2,5,0.74,1
2.7128,4.60449,330,2.24631,1.76648,0.23411,0.16834,7.59898,4.60935,2,36.78429,-0.00111,0,0.44721,29.44061,0.01667,8.35088,-0.56757,2,5,0.74,1
2.68663,4.62526,330,2.2447,1.76524,0.03001,0.16788,7.60369,4.63099,2,31.20203,0,0,0,0,0,9.16646,-0.78378,2,5,0.74,1
2.66055,4.64613,330,2.2431,1.76401,0.46354,0.16742,7.58572,4.6331,2,27.84748,-0.00222,0,0.89443,75.36401,0.03332,8.05319,-1.10811,2,4,0.74,1
2.63454,4.6671,332,2.24151,1.76306,0.6753,0.16696,7.41171,4.55211,2,19.16082,0.00111,0.04444,1.18322,59.82173,0.04996,7.83132,0.54054,2,4,0.74,1
2.75363,4.60566,331,2.24708,1.76733,0.45463,0.1693,7.45148,4.43333,2,33.4353,0,0.02981,0.7746,63.93962,0.03725,7.93246,-0.02703,2,4,0.74,1
2.72753,4.62623,331,2.24547,1.76641,0.45494,0.16884,7.4559,4.47183,2,34.92149,0,0.02981,0.7746,65.0181,0.03725,7.92768,-0.08108,2,4,0.74,1
2.7015,4.6469,330,2.24387,1.76516,0.30192,0.16838,7.53016,4.55237,2,60.35293,-0.00167,-0.02357,0.63246,87.71875,0.02357,7.9301,-1.18919,2,4,0.74,1
2.67556,4.66768,330,2.24227,1.76396,0.23829,0.16792,7.56189,4.59707,2,193.99014,-0.00111,0,0.44721,45.34362,0.01667,8.05193,-1.48649,2,4,0.74,1
2.6497,4.68855,331,2.24068,1.76301,0.55735,0.16746,7.47122,4.55939,2,32.36469,-0.00055,0.01179,0.89443,85.3919,0.04711,7.86621,-0.81081,2,4,0.74,1
27.89364,5.41415,370,1.54424,1.0441,0.233,0.39698,6.74495,5.87758,2,25.52818,-0.00111,0,0.44721,25.54409,0.01667,8.20286,-0.83784,2,4,0.75,1
27.90685,5.4439,370,1.54241,1.04409,0.30344,0.39698,6.73727,5.8778,3,62.075,-0.00056,-0.07071,0.63246,95.58408,0.02357,7.82562,-1.10811,2,4,0.75,1
27.92009,5.47366,371,1.54058,1.04407,0.65067,0.39698,6.49847,5.78343,2,35.14719,-0.0016,-0.0116,1.09545,90.45109,0.05266,7.28484,-0.51351,2,4,0.75,1
27.93335,5.50343,373,1.53876,1.04404,0.54428,0.39698,6.59728,5.82788,2,14.55844,0.00221,0.04714,1.26491,42.42641,0.04711,7.28877,1.27027,2,4,0.75,1
27.94664,5.53319,373,1.53693,1.04785,0.28729,0.39698,6.72025,5.88327,2,17.57359,0.00028,0.0825,0.63246,21.2132,0.02357,7.988,1.13514,2,4,0.75,1
27.92059,5.41041,371,1.54497,1.04361,0.28729,0.39698,6.73378,5.87246,2,17.57359,0.00111,0.04714,0.63246,21.2132,0.02357,7.92886,0.24324,2,4,0.75,1
27.93378,5.44018,371,1.54314,1.04374,0.22981,0.39698,6.73144,5.87557,2,35.14719,0.00111,0,0.44721,15,0.01667,8.23014,-0.27027,2,4,0.75,1
27.94701,5.46996,371,1.54131,1.04371,0.03001,0.39698,6.72401,5.87606,2,169.70563,0,0,0,0,0,8.86035,-0.86486,2,4,0.75,1
27.96026,5.49975,371,1.53948,1.04368,0.47106,0.39698,6.67214,5.85564,2,43.06541,-0.002,-0.03578,1,124.08351,0.03725,7.34668,-1.2973,2,4,0.75,1
27.97353,5.52953,372,1.53765,1.04346,0.46144,0.39698,6.67939,5.86415,2,61.46077,0,-0.06667,0.89443,69.77332,0.03332,7.37012,-0.51351,2,4,0.75,1
27.94754,5.40683,371,1.54569,1.04341,0.03001,0.39698,6.73204,5.8723,2,172.44629,0,0,0,0,0,8.78935,0.08108,2,4,0.75,1
